filename,runtime
mmp_all_SM_527,0.001313
mmp_all_SM_528,0.0018055
mmp_all_SM_529,0.0012014999999999
mmp_all_SM_530,0.0007595
mmp_all_SM_531,0.0007965
mmp_all_SM_532,0.000762
mmp_all_SM_533,0.0005835
mmp_all_SM_534,0.0005275
mmp_all_SM_535,0.0006065
mmp_all_SM_536,0.0005499999999999
mmp_all_SM_537,0.0006075
mmp_all_SM_538,0.0018625
mmp_all_SM_539,0.002001
mmp_all_SM_540,0.0011605
mmp_all_SM_541,0.000803
mmp_all_SM_542,0.0008035
mmp_all_SM_543,0.0006225
mmp_all_SM_544,0.0005859999999999
mmp_all_SM_545,0.0005235
mmp_all_SM_546,0.0005705
mmp_all_SM_547,0.0006685
mmp_all_SM_548,0.0004725
mmp_all_SM_549,0.001295
mmp_all_SM_550,0.0018395
mmp_all_SM_551,0.001117
mmp_all_SM_552,0.00086
mmp_all_SM_553,0.0008055
mmp_all_SM_554,0.000661
mmp_all_SM_555,0.0006125
mmp_all_SM_556,0.0006025
mmp_all_SM_557,0.00056
mmp_all_SM_558,0.000497
mmp_all_SM_559,0.000546
mmp_all_SM_560,0.0034245
mmp_all_SM_561,0.001984
mmp_all_SM_562,0.001183
mmp_all_SM_563,0.000771
mmp_all_SM_564,0.000753
mmp_all_SM_565,0.000608
mmp_all_SM_566,0.00076
mmp_all_SM_567,0.0005145
mmp_all_SM_568,0.000602
mmp_all_SM_569,0.000685
mmp_all_SM_570,0.0005155
mmp_all_SM_571,0.0015435
mmp_all_SM_572,0.0018715
mmp_all_SM_573,0.0010965
mmp_all_SM_574,0.0007355
mmp_all_SM_575,0.000812
mmp_all_SM_576,0.000547
mmp_all_SM_577,0.000588
mmp_all_SM_578,0.0006385
mmp_all_SM_579,0.000679
mmp_all_SM_580,0.0006625
mmp_all_SM_581,0.00057
mmp_all_SM_582,0.0012079999999999
mmp_all_SM_583,0.002031
mmp_all_SM_584,0.0011285
mmp_all_SM_585,0.0007884999999999
mmp_all_SM_586,0.000821
mmp_all_SM_587,0.0005909999999999
mmp_all_SM_588,0.000837
mmp_all_SM_589,0.0005835
mmp_all_SM_590,0.000658
mmp_all_SM_591,0.0005495
mmp_all_SM_592,0.0006195
mmp_all_SM_593,0.0036925
mmp_all_SM_594,0.001863
mmp_all_SM_595,0.001128
mmp_all_SM_596,0.0007995
mmp_all_SM_597,0.0008415
mmp_all_SM_598,0.000743
mmp_all_SM_599,0.0007164999999999
mmp_all_SM_600,0.000668
mmp_all_SM_601,0.0005525
mmp_all_SM_602,0.000685
mmp_all_SM_603,0.0005115
mmp_all_SM_604,0.0013805
mmp_all_SM_605,0.001751
mmp_all_SM_606,0.0011025
mmp_all_SM_607,0.000724
mmp_all_SM_608,0.0007875
mmp_all_SM_609,0.000669
mmp_all_SM_610,0.0007115
mmp_all_SM_611,0.000685
mmp_all_SM_612,0.0006045
mmp_all_SM_613,0.000587
mmp_all_SM_614,0.0005555
mmp_all_SM_615,0.0011635
mmp_all_SM_616,0.001722
mmp_all_SM_617,0.001075
mmp_all_SM_618,0.0008085
mmp_all_SM_619,0.0007565
mmp_all_SM_620,0.0005625
mmp_all_SM_621,0.0006954999999999
mmp_all_SM_622,0.00066
mmp_all_SM_623,0.000632
mmp_all_SM_624,0.0004835
mmp_all_SM_625,0.000644
mmp_all_SM_626,0.0011595
mmp_all_SM_627,0.001668
mmp_all_SM_628,0.0010555
mmp_all_SM_629,0.000767
mmp_all_SM_630,0.000776
mmp_all_SM_631,0.000638
mmp_all_SM_632,0.000529
mmp_all_SM_633,0.000636
mmp_all_SM_634,0.000626
mmp_all_SM_635,0.000547
mmp_all_SM_636,0.0005874999999999
